episode,person,line,id,title,type,season
3,chandler,"oh, yeah. i'd marry him just for his david hasselhof impression alone.you know i'm gonna be doing that at parties, right? (does the impression)",0103,The One With The Thumb,person,01
3,ross,"you know what i like most about him, though?",0103,The One With The Thumb,person,01
3,all,what?,0103,The One With The Thumb,person,01
3,ross,the way he makes me feel about myself.,0103,The One With The Thumb,person,01
3,all,yeah...,0103,The One With The Thumb,person,01
3,monica,hi.. how was the game?,0103,The One With The Thumb,person,01
3,ross,well..,0103,The One With The Thumb,person,01
3,all,we won!! thank you! yes!,0103,The One With The Thumb,person,01
3,monica,fantastic! i have one question,0103,The One With The Thumb,person,01
3,joey,alan.,0103,The One With The Thumb,person,01
3,ross,"he was unbelievable. he was like that-that-that bugs bunny cartoon wherebugs is playing all the positions, right, but instead of bugs it was first base-alan,second base-alan, third base-...",0103,The One With The Thumb,person,01
3,rachel,"i mean, it-it was like, it was like he made us into a team.",0103,The One With The Thumb,person,01
3,chandler,"yep, we sure showed those hassidic jewellers a thing or two aboutsoftball..",0103,The One With The Thumb,person,01
3,monica,can i ask you guys a question? d'you ever think that alan is maybe..sometimes..,0103,The One With The Thumb,person,01
3,ross,what?,0103,The One With The Thumb,person,01
3,monica,"..i dunno, a little too alan?",0103,The One With The Thumb,person,01
3,rachel,"well, no. that's impossible. you can never be too alan.",0103,The One With The Thumb,person,01
3,ross,"yeah, it's his, uh, innate alan-ness that-that-that we adore.",0103,The One With The Thumb,person,01
3,chandler,i personally could have a gallon of alan.,0103,The One With The Thumb,person,01
3,phoebe,"hey, lizzie.",0103,The One With The Thumb,person,01
3,lizzie,"hey, weird girl.",0103,The One With The Thumb,person,01
3,phoebe,i brought you alphabet soup.,0103,The One With The Thumb,person,01
3,lizzie,did you pick out the vowels?,0103,The One With The Thumb,person,01
3,phoebe,"yes. but i left in the ys. 'cause, y'know, sometimes y. uh,i also have something else for you. (she searches in her purse.)",0103,The One With The Thumb,person,01
3,lizzie,saltines?,0103,The One With The Thumb,person,01
3,phoebe,"no, but would you like a thousand dollars and a football phone?",0103,The One With The Thumb,person,01
3,lizzie,"what? (she opens the envelope phoebe has given her.) oh my god, there'sreally money in here.",0103,The One With The Thumb,person,01
3,phoebe,i know.,0103,The One With The Thumb,person,01
3,lizzie,"weird girl, what are you doing?",0103,The One With The Thumb,person,01
3,phoebe,"no, i want you to have it. i don't want it.",0103,The One With The Thumb,person,01
3,lizzie,"no, no, i ha-i have to give you something.",0103,The One With The Thumb,person,01
3,phoebe,"oh, that's fine, no.",0103,The One With The Thumb,person,01
3,lizzie,would you like my tin-foil hat?,0103,The One With The Thumb,person,01
3,phoebe,"no. 'cause you need that. no, it's okay, thanks.",0103,The One With The Thumb,person,01
3,lizzie,"please, let me do something.",0103,The One With The Thumb,person,01
3,phoebe,"okay, alright, you buy me a soda, and then we're even. okay?",0103,The One With The Thumb,person,01
3,lizzie,okay.,0103,The One With The Thumb,person,01
3,phoebe,okay.,0103,The One With The Thumb,person,01
3,lizzie,keep the change. (to phoebe) sure you don't wanna pretzel?,0103,The One With The Thumb,person,01
3,phoebe,"no, i'm fine.",0103,The One With The Thumb,person,01
3,lizzie,(leaves) see ya.,0103,The One With The Thumb,person,01
3,phoebe,huh!,0103,The One With The Thumb,person,01
3,ross,a thumb?!,0103,The One With The Thumb,person,01
3,all,eww!,0103,The One With The Thumb,person,01
3,phoebe,"i know! i know, i opened it up and there it was, just floating in there,like this tiny little hitch-hiker!",0103,The One With The Thumb,person,01
3,chandler,"well, maybe it's a contest, y'know? like, collect all five?",0103,The One With The Thumb,person,01
3,phoebe,"does, um, anyone wanna see?",0103,The One With The Thumb,person,01
3,all,nooo!,0103,The One With The Thumb,person,01
3,all,"oh, hey, don't do that! cut it out!",0103,The One With The Thumb,person,01
3,rachel,it's worse than the thumb!,0103,The One With The Thumb,person,01
3,chandler,"hey, this is so unfair!",0103,The One With The Thumb,person,01
3,monica,"oh, why is it unfair?",0103,The One With The Thumb,person,01
3,chandler,"so i have a flaw! big deal! like joey's constant knuckle-crackingisn't annoying? and ross, with his over-pronouncing every single word? and monica, withthat snort when she laughs? i mean, what the hell is that thing? ...i accept all thoseflaws, why can't you accept me for this?",0103,The One With The Thumb,person,01
3,joey,...does the knuckle-cracking bother everybody?,0103,The One With The Thumb,person,01
3,rachel,"well, i-i could live without it.",0103,The One With The Thumb,person,01
3,joey,"well, is it, like, a little annoying, or is it like when phoebe chews herhair?",0103,The One With The Thumb,person,01
3,ross,"oh, now, don't listen to him, pheebs, i think it's endearing.",0103,The One With The Thumb,person,01
3,joey,"oh, (imitating ross) you do, do you?",0103,The One With The Thumb,person,01
3,ross,"you know, there's nothing wrong with speaking correctly.",0103,The One With The Thumb,person,01
3,rachel,indeed there isn't... i should really get back to work.,0103,The One With The Thumb,person,01
3,phoebe,"yeah, 'cause otherwise someone might get what they actually ordered.",0103,The One With The Thumb,person,01
3,rachel,"ohh-ho-hooohhh. the hair comes out, and the gloves come on.",0103,The One With The Thumb,person,01
3,monica,did you ever go out with a guy your friends all really like?,0103,The One With The Thumb,person,01
3,paula,no.,0103,The One With The Thumb,person,01
3,monica,"okay.. well, i'm going out with a guy my friends all really like.",0103,The One With The Thumb,person,01
3,paula,"waitwait.. we talking about the coyotes here? all right, a cow gotthrough!",0103,The One With The Thumb,person,01
3,monica,"can you believe it? ...y'know what? i just don't feel the thing.i mean, they feel the thing, i don't feel the thing.",0103,The One With The Thumb,person,01
3,paula,"honey.. you should always feel the thing. listen, if that's howyou feel about the guy, monica, dump him!",0103,The One With The Thumb,person,01
3,monica,i know.. it's gonna be really hard.,0103,The One With The Thumb,person,01
3,paula,"well, he's a big boy, he'll get over it.",0103,The One With The Thumb,person,01
3,monica,"no, he'll be fine. it's the other five i'm worried about.",0103,The One With The Thumb,person,01
3,joey,do you have any respect for your body?,0103,The One With The Thumb,person,01
3,ross,don't you realise what you're-you're doing to yourself?,0103,The One With The Thumb,person,01
3,chandler,"hey, y'know, i have had it with you guys and your cancer and youremphysema and your heart disease. the bottom line is, smoking is cool, and you know it.",0103,The One With The Thumb,person,01
3,rachel,"(holding the phone out to chandler) chandler? it's alan, he wants tospeak to you.",0103,The One With The Thumb,person,01
3,chandler,"really? he does? (taking the phone) hey, buddy, what's up! oh, shetold you about that, huh. well, yeah, i have one now and then. well, yeah, now. well, it'snot that big- ..well, that's true,.. gee, y'know, no-one- no-one's ever put it like thatbefore. well, okay, thanks! (he hands the phone back and stubs out his cigarette.)",0103,The One With The Thumb,person,01
3,rachel,"(to ross, who has wandered up) god, he's good.",0103,The One With The Thumb,person,01
3,ross,if only he were a woman.,0103,The One With The Thumb,person,01
3,rachel,yeah.,0103,The One With The Thumb,person,01
3,chandler,"ooh, lambchop. how old is that sock? if i had a sock on my hand forthirty years it'd be talking too.",0103,The One With The Thumb,person,01
3,ross,okay. i think it's time to change somebody's nicotine patch. (does so.),0103,The One With The Thumb,person,01
3,monica,(entering) hey. where's joey?,0103,The One With The Thumb,person,01
3,chandler,"joey ate my last stick of gum, so i killed him. do you think that waswrong?",0103,The One With The Thumb,person,01
3,rachel,i think he's across the hall.,0103,The One With The Thumb,person,01
3,monica,thanks. (goes to fetch him.),0103,The One With The Thumb,person,01
3,ross,(finishing changing chandler's nicotine patch) there y'go.,0103,The One With The Thumb,person,01
3,chandler,"(deadpan) ooh, i'm alive with pleasure now.",0103,The One With The Thumb,person,01
3,ross,"hey pheebs, you gonna have the rest of that pop-tart?.. pheebs?",0103,The One With The Thumb,person,01
3,phoebe,does anyone want the rest of this pop-tart?,0103,The One With The Thumb,person,01
3,ross,"hey, i might!",0103,The One With The Thumb,person,01
3,phoebe,"sorry. ..y'know, those stupid soda people gave me seven thousand dollarsfor the thumb.",0103,The One With The Thumb,person,01
3,all,you're kidding. oh my god.,0103,The One With The Thumb,person,01
3,phoebe,"and on my way over here, i stepped in gum. ...what is up with theuniverse?!",0103,The One With The Thumb,person,01
3,joey,"(dragged in by monica, he has just gotten out of the shower) what's goingon?",0103,The One With The Thumb,person,01
3,monica,nothing. i just think it's nice when we're all here together.,0103,The One With The Thumb,person,01
3,joey,even nicer when everyone gets to wear their underwear..,0103,The One With The Thumb,person,01
3,rachel,"uh, joey..",0103,The One With The Thumb,person,01
3,joey,"oh, god! (hurriedly closes his legs.)",0103,The One With The Thumb,person,01
3,monica,(turns off the tv) okay..,0103,The One With The Thumb,person,01
3,all,oh! that was lambchop!,0103,The One With The Thumb,person,01
3,monica,"please, guys, we have to talk.",0103,The One With The Thumb,person,01
3,phoebe,"wait, wait, i'm getting a deja vu...no, i'm not.",0103,The One With The Thumb,person,01
3,monica,"alright, we have to talk.",0103,The One With The Thumb,person,01
3,phoebe,there it is!,0103,The One With The Thumb,person,01
3,monica,"okay. it's-it's about alan. there's something that you should know. imean, there's really no easy way to say this.. uh.. i've decided to break up with alan.",0103,The One With The Thumb,person,01
3,ross,is there somebody else?,0103,The One With The Thumb,person,01
3,monica,"no, nononono.. it's just.. things change. people change.",0103,The One With The Thumb,person,01
3,rachel,we didn't change..,0103,The One With The Thumb,person,01
3,joey,so that's it? it's over? just like that?,0103,The One With The Thumb,person,01
3,phoebe,"you know.. you let your guard down, you start to really care aboutsomeone, and i just- i- (starts chewing her hair)",0103,The One With The Thumb,person,01
3,monica,"look, i- i could go on pretending-",0103,The One With The Thumb,person,01
3,joey,okay!,0103,The One With The Thumb,person,01
3,monica,"-but that wouldn't be fair to me, it wouldn't be fair to alan- itwouldn't be fair to you!",0103,The One With The Thumb,person,01
3,ross,"who-who wants fair? y'know, i just want things back. y'know, the way theywere.",0103,The One With The Thumb,person,01
3,monica,i'm sorry..,0103,The One With The Thumb,person,01
3,chandler,"(sarcastic) oh, she's sorry! i feel better!",0103,The One With The Thumb,person,01
3,rachel,"(tearful) i just can't believe this! i mean, with the holidays comingup- i wanted him to meet my family-",0103,The One With The Thumb,person,01
3,monica,i'll meet somone else. there'll be other alans.,0103,The One With The Thumb,person,01
3,all,"oh, yeah! right!",0103,The One With The Thumb,person,01
3,monica,are you guys gonna be okay?,0103,The One With The Thumb,person,01
3,ross,"hey hey, we'll be fine. we're just gonna need a little time.",0103,The One With The Thumb,person,01
3,monica,(dubious) i understand.,0103,The One With The Thumb,person,01
3,alan,wow.,0103,The One With The Thumb,person,01
3,monica,"i'm, i'm really sorry.",0103,The One With The Thumb,person,01
3,alan,"yeah, i'm sorry too. but, i gotta tell you, i am a little relieved.",0103,The One With The Thumb,person,01
3,monica,relieved?,0103,The One With The Thumb,person,01
3,alan,"yeah, well, i had a great time with you.. i just can't stand your friends.",0103,The One With The Thumb,person,01
3,rachel,remember when we went to central park and rented boats?.. that was fun.,0103,The One With The Thumb,person,01
3,ross,yeah. he could row like a viking.,0103,The One With The Thumb,person,01
3,monica,(entering) hi.,0103,The One With The Thumb,person,01
3,all,mmm.,0103,The One With The Thumb,person,01
3,ross,so how'd it go?,0103,The One With The Thumb,person,01
3,monica,"oh, y'know..",0103,The One With The Thumb,person,01
3,phoebe,did he mention us?,0103,The One With The Thumb,person,01
3,monica,he said he's really gonna miss you guys. (dubious look),0103,The One With The Thumb,person,01
3,ross,"you had a rough day, huh.. c'mere. (she sits down and ross strokes herforehead.)",0103,The One With The Thumb,person,01
3,chandler,...that's it. i'm getting cigarettes.,0103,The One With The Thumb,person,01
3,all,no no no!,0103,The One With The Thumb,person,01
3,chandler,"(leaving) i don't care, i don't care! game's over! i'm weak! i'vegotta smoke! i've gotta have the smoke!",0103,The One With The Thumb,person,01
3,phoebe,(shouting as he leaves) if you never smoke again i'll give you seventhousand dollars!,0103,The One With The Thumb,person,01
3,chandler,"(returns) yeah, alright.",0103,The One With The Thumb,person,01
4,monica,alright. phoebe?,0104,The One With George Stephanopoulos,person,01
4,phoebe,"okay, okay. if i were omnipotent for a day,i would want, um, world peace, no more hunger, good things for the rain-forest...andbigger boobs!",0104,The One With George Stephanopoulos,person,01
4,ross,"yeah, see.. you took mine. chandler, whatabout you?",0104,The One With George Stephanopoulos,person,01
4,chandler,"uh, if i were omnipotent for a day, i'd..make myself omnipotent forever.",0104,The One With George Stephanopoulos,person,01
4,rachel,"see, there's always one guy. (mocking)if i had a wish, i'd wish for three more wishes. (joey enters.)",0104,The One With George Stephanopoulos,person,01
4,all,"hey joey. hi. hey, buddy.",0104,The One With George Stephanopoulos,person,01
4,monica,"hey, joey, what would you do if you wereomnipotent?",0104,The One With George Stephanopoulos,person,01
4,joey,probably kill myself!,0104,The One With George Stephanopoulos,person,01
4,monica,..excuse me?,0104,The One With George Stephanopoulos,person,01
4,joey,"hey, if little joey's dead, then i got noreason to live!",0104,The One With George Stephanopoulos,person,01
4,ross,"joey, uh- omnipotent.",0104,The One With George Stephanopoulos,person,01
4,joey,"you are? ross, i'm sorry..",0104,The One With George Stephanopoulos,person,01
4,monica,how does she do that?,0104,The One With George Stephanopoulos,person,01
4,ross,i cannot sleep in a public place.,0104,The One With George Stephanopoulos,person,01
4,monica,would you look at her? she is so peaceful.,0104,The One With George Stephanopoulos,person,01
4,phoebe,(waking and startling them) oh! what whatwhat! ...hi.,0104,The One With George Stephanopoulos,person,01
4,ross,"it's okay, y'know, you just nodded off again.",0104,The One With George Stephanopoulos,person,01
4,monica,what's going on with you?,0104,The One With George Stephanopoulos,person,01
4,phoebe,i got no sleep last night!,0104,The One With George Stephanopoulos,person,01
4,ross,why?,0104,The One With George Stephanopoulos,person,01
4,phoebe,"my grandmother has this new boyfriend, andthey're both kind of insecure in bed. oh, and deaf. so they're constantly, like, having toreassure each other that they're having a good time. you have no idea how loud they are!",0104,The One With George Stephanopoulos,person,01
4,monica,"well, if you want, you can stay with racheland me tonight.",0104,The One With George Stephanopoulos,person,01
4,phoebe,thanks.,0104,The One With George Stephanopoulos,person,01
4,joey,"...ninety-five, ninety-six, ninety-seven. see,i told you! less than a hundred steps from our place to here.",0104,The One With George Stephanopoulos,person,01
4,chandler,you got waaaay too much free time.,0104,The One With George Stephanopoulos,person,01
4,joey,"(to ross) hey! here's the birthday boy! ross,check it out",0104,The One With George Stephanopoulos,person,01
4,chandler,"happy birthday, pal!",0104,The One With George Stephanopoulos,person,01
4,joey,"we love you, man. (kisses ross)",0104,The One With George Stephanopoulos,person,01
4,ross,"funny, my birthday was seven months ago.",0104,The One With George Stephanopoulos,person,01
4,joey,so?,0104,The One With George Stephanopoulos,person,01
4,ross,"so, i'm guessing you had an extra ticket andcouldn't decide which one of you got to bring a date?",0104,The One With George Stephanopoulos,person,01
4,chandler,"well, aren't we mr. the glass ishalf empty.",0104,The One With George Stephanopoulos,person,01
4,ross,"oh my god, oh- is today the twentieth, octobertwentieth?",0104,The One With George Stephanopoulos,person,01
4,monica,"oh, i was hoping you wouldn't remember.",0104,The One With George Stephanopoulos,person,01
4,ross,ohhh.,0104,The One With George Stephanopoulos,person,01
4,joey,what's wrong with the twentieth?,0104,The One With George Stephanopoulos,person,01
4,chandler,eleven days before halloween.. all thegood costumes are gone?,0104,The One With George Stephanopoulos,person,01
4,ross,"today's the day carol and i first..consummated our physical relationship. (joey is puzzled.) sex. ..you know what, i-i'dbetter pass on the game. i think i'm just gonna go home and think about my ex-wife and herlesbian lover.",0104,The One With George Stephanopoulos,person,01
4,joey,"the hell with hockey, let's all do that!",0104,The One With George Stephanopoulos,person,01
4,chandler,"(trying to stop ross leaving) c'mon, ross!you, me, joey, ice, guys' night out, c'mon, whaddya say, big guy, (pretending to punch himin the stomach.) huh? huh? huh?",0104,The One With George Stephanopoulos,person,01
4,ross,what are you doing?,0104,The One With George Stephanopoulos,person,01
4,chandler,(stops) i have no idea.,0104,The One With George Stephanopoulos,person,01
4,joey,"c'mon, ross!",0104,The One With George Stephanopoulos,person,01
4,ross,"alright, alright, maybe it'll take my mind offit. do you promise to buy me a big thumb finger?",0104,The One With George Stephanopoulos,person,01
4,chandler,you got it.,0104,The One With George Stephanopoulos,person,01
4,rachel,"look-look-look-look-look, my first paycheck! look at the window, there's my name! hi, me!",0104,The One With George Stephanopoulos,person,01
4,phoebe,"i remember the day i got my first pay check.there was a cave in in one of the mines, and eight people were killed.",0104,The One With George Stephanopoulos,person,01
4,monica,"wow, you worked in a mine?",0104,The One With George Stephanopoulos,person,01
4,phoebe,"i worked in a dairy queen, why?",0104,The One With George Stephanopoulos,person,01
4,rachel,"god, isn't this exciting? i earned this. iwiped tables for it, i steamed milk for it, and it was totally(opensenvelope)not worth it. who's fica? why's he getting all my money? i mean, what-chandler, look at that.",0104,The One With George Stephanopoulos,person,01
4,chandler,"(looking) oh, this is not that bad.",0104,The One With George Stephanopoulos,person,01
4,joey,"oh, you're fine, yeah, for a first job.",0104,The One With George Stephanopoulos,person,01
4,ross,"you can totally, totally live on this.",0104,The One With George Stephanopoulos,person,01
4,monica,"yeah, yeah.",0104,The One With George Stephanopoulos,person,01
4,ross,"oh, by the way, great servicetonight.",0104,The One With George Stephanopoulos,person,01
4,all,oh! yeah!,0104,The One With George Stephanopoulos,person,01
4,guys,"hockey! (they go to leave but areblocked by three of rachel's friends, leslie, kiki, and joanne. the guys pause tostare at them.) hockey! hockey. (the guys.)",0104,The One With George Stephanopoulos,person,01
4,leslie,(looking around) rachel?,0104,The One With George Stephanopoulos,person,01
4,rachel,"oh my god! (rachel, leslie, kiki, and joanneall scream and hug each other.",0104,The One With George Stephanopoulos,person,01
4,monica,(to phoebe) i swear i've seen birds do thison wild kingdom.,0104,The One With George Stephanopoulos,person,01
4,rachel,what are you guys doing here?,0104,The One With George Stephanopoulos,person,01
4,kiki,"well, we were in the city shopping,and your mom said you work here, aaand it's true!",0104,The One With George Stephanopoulos,person,01
4,joanne,look at you in the apron.you look like you're in a play.,0104,The One With George Stephanopoulos,person,01
4,rachel,"(to a pregnant leslie) look at you, you areso big i can't believe it!",0104,The One With George Stephanopoulos,person,01
4,leslie,i know. i know! i'm a duplex.,0104,The One With George Stephanopoulos,person,01
4,rachel,(to joanne) so what's going on with you?,0104,The One With George Stephanopoulos,person,01
4,joanne,"well, guess who my dad'smaking partner in his firm? (she points to herself and they all scream again.)",0104,The One With George Stephanopoulos,person,01
4,kiki,and while we're on the subject ofnews.. (she holds up here finger to show off her engagement ring and they all screamagain.),0104,The One With George Stephanopoulos,person,01
4,phoebe,"(to monica) look, look, i have elbows! (theyscream.)",0104,The One With George Stephanopoulos,person,01
4,chandler,...poulet passes it up to leetch! (passesit to joey.),0104,The One With George Stephanopoulos,person,01
4,joey,"leetch spots messier in the crease- there'sthe pass! (he kicks it to ross, but ross is staring into a shop window.)",0104,The One With George Stephanopoulos,person,01
4,chandler,we'll take a brief time out while messierstops to look at some women's shoes.,0104,The One With George Stephanopoulos,person,01
4,ross,"carol was wearing boots just like those thenight that we- we first- y'know. fact, she, uh- she never took'em off, 'cause we-we- (offchandler's look) sorry. sorry.",0104,The One With George Stephanopoulos,person,01
4,joey,what?,0104,The One With George Stephanopoulos,person,01
4,ross,peach pit.,0104,The One With George Stephanopoulos,person,01
4,chandler,"yes, bunny?",0104,The One With George Stephanopoulos,person,01
4,ross,"(points) peach pit. that night we, uh- we had-",0104,The One With George Stephanopoulos,person,01
4,joey,-peaches?,0104,The One With George Stephanopoulos,person,01
4,ross,"actually, nectarines, but basically...",0104,The One With George Stephanopoulos,person,01
4,chandler,(to joey) could've been a peach.,0104,The One With George Stephanopoulos,person,01
4,ross,"then, uh, then we got dressed, and i-i... iwalked her to the- (looks up, realises, and points) -the bus stop... i'm fine.",0104,The One With George Stephanopoulos,person,01
4,joey,"hey, that woman's got an ass like carol's!(they turn to stare at him.) what? thought we were trying to find stuff.",0104,The One With George Stephanopoulos,person,01
4,rachel,"so c'mon, you guys, tell me all the dirt!",0104,The One With George Stephanopoulos,person,01
4,kiki,"well, the biggest news is still you dumpingbarry at the altar!",0104,The One With George Stephanopoulos,person,01
4,joanne,alright. let's talk reality for a second.,0104,The One With George Stephanopoulos,person,01
4,rachel,okay.,0104,The One With George Stephanopoulos,person,01
4,joanne,when are you coming home?,0104,The One With George Stephanopoulos,person,01
4,rachel,"what? guys, i'm not.",0104,The One With George Stephanopoulos,person,01
4,joanne,"c'mon, this is us.",0104,The One With George Stephanopoulos,person,01
4,rachel,i'm not! this is what i'm doing now. i'vegot this job-,0104,The One With George Stephanopoulos,person,01
4,kiki,waitressing?,0104,The One With George Stephanopoulos,person,01
4,rachel,"okay, i'm not just waitressing. i'm.. i,um... i write the specials on the specials board, and, uh... and i, uh... i take the uhdead flowers out of the vase... oh, and, um, sometimes artelle lets me put the littlechocolate blobbies on the cookies.",0104,The One With George Stephanopoulos,person,01
4,leslie,well. your mom didn't tell usabout the blobbies.,0104,The One With George Stephanopoulos,person,01
4,monica,"hey, rach. how was it with your friends?(she and phoebe scream.) okay! how would you like some tiki death punch? (she pours thecontents of the blender into some glasses.)",0104,The One With George Stephanopoulos,person,01
4,rachel,what's that?,0104,The One With George Stephanopoulos,person,01
4,monica,"weeeell, it's rum, and-",0104,The One With George Stephanopoulos,person,01
4,rachel,okay. (grabs the blender and starts todrink.),0104,The One With George Stephanopoulos,person,01
4,monica,"we thought since phoebe was staying overtonight we'd have kinda like a slumber party thing. we got some trashy magazines, we gotcookie dough, we got twister... (the phone rings and monica answers it.)",0104,The One With George Stephanopoulos,person,01
4,phoebe,"ooh! ooh! and i brought operation!but, um, i lost the tweezers, so we can't operate. but we can prep the guy!",0104,The One With George Stephanopoulos,person,01
4,monica,"uh, rach, it's the visa cardpeople.",0104,The One With George Stephanopoulos,person,01
4,rachel,"oh, god, ask them what they want.",0104,The One With George Stephanopoulos,person,01
4,monica,"(on phone) could you please tell me whatthis is in reference to? (listens) yes, hold on. (to rachel) um, they say there's beensome unusual activity on your account.",0104,The One With George Stephanopoulos,person,01
4,rachel,but i haven't used my card in weeks!,0104,The One With George Stephanopoulos,person,01
4,monica,"that is the unusualactivity. look, they just wanna see if you're okay.",0104,The One With George Stephanopoulos,person,01
4,rachel,"they wanna know if i'm okay. okay.. theywanna know if i'm okay, okay, let's see. well, let's see, the fica guys took all my money,everyone i know is either getting married, or getting promoted, or getting pregnant, andi'm getting coffee! and it's not even for me! so if that sounds like i'm okay, okay, thenyou can tell them i'm okay, okay?",0104,The One With George Stephanopoulos,person,01
4,monica,"(pauses then on the phone) uh- rachel hasleft the building, can you call back?",0104,The One With George Stephanopoulos,person,01
4,rachel,"alright, c'mon! (miserably) let's play twister!",0104,The One With George Stephanopoulos,person,01
4,ross,"(squeezing past people) sorry, sorry... uh-oh.",0104,The One With George Stephanopoulos,person,01
4,chandler,what? there was ice there that night withcarol? plastic seats? four thousand angry pittsburgh fans?,0104,The One With George Stephanopoulos,person,01
4,ross,"no, actually i was just saying it looks likewe're not sitting together. but now you mention it, there was ice there thatnight... it was the first frost...",0104,The One With George Stephanopoulos,person,01
4,joey,"c'mon, sit. just sit down, sit.",0104,The One With George Stephanopoulos,person,01
4,monica,you should feel great about yourself! you'redoing this amazing independence thing!,0104,The One With George Stephanopoulos,person,01
4,rachel,"monica, what is so amazing? i gave up, like,everything. and for what?",0104,The One With George Stephanopoulos,person,01
4,phoebe,you are just like jack.,0104,The One With George Stephanopoulos,person,01
4,rachel,...jack from downstairs?,0104,The One With George Stephanopoulos,person,01
4,phoebe,"no, jack and the beanstalk.",0104,The One With George Stephanopoulos,person,01
4,monica,"ah, the other jack.",0104,The One With George Stephanopoulos,person,01
4,phoebe,"yeah, right! see, he gave up something, butthen he got those magic beans. and then he woke up, and there was this, this big plantoutside his window, full of possibilities and stuff.. and he lived in a village, and youlive in the village..",0104,The One With George Stephanopoulos,person,01
4,rachel,"okay, but pheebs, pheebs, jack gave up acow, i gave up an orthodontist. okay, i-i-i know, i know i didn't love him-",0104,The One With George Stephanopoulos,person,01
4,phoebe,"oh, see, jack did love the cow.",0104,The One With George Stephanopoulos,person,01
4,rachel,"but see, it was a plan. y'know, it wasclear. it was figured out, and now everything's just kinda like...",0104,The One With George Stephanopoulos,person,01
4,phoebe,floopy?,0104,The One With George Stephanopoulos,person,01
4,rachel,yeah.,0104,The One With George Stephanopoulos,person,01
4,monica,"so what, you're not the only one. i mean,half the time we don't know where we're going. you've just gotta figure at some point it'sall gonna come together, and it's just gonna be... un-floopy.",0104,The One With George Stephanopoulos,person,01
4,phoebe,"oh, like that's a word.",0104,The One With George Stephanopoulos,person,01
4,rachel,"okay, but monica, what if- what if itdoesn't come together?",0104,The One With George Stephanopoulos,person,01
4,monica,...pheebs?,0104,The One With George Stephanopoulos,person,01
4,phoebe,"oh, well... 'cause.... you just... i don'tlike this question.",0104,The One With George Stephanopoulos,person,01
4,rachel,"okay, see, see, you guys, what if we don'tget magic beans? i mean, what if all we've got are.. beans?",0104,The One With George Stephanopoulos,person,01
4,ross,"get him! get him! get him! get- yesss! notlaughing now, are ya pal!",0104,The One With George Stephanopoulos,person,01
4,chandler,"(to ross) see buddy, that's all you need,a bunch of toothless guys hitting each other with sticks.",0104,The One With George Stephanopoulos,person,01
4,ross,pass it! pass it!,0104,The One With George Stephanopoulos,person,01
4,chandler,he's open!,0104,The One With George Stephanopoulos,person,01
4,all,shoot! shoot! shoot!,0104,The One With George Stephanopoulos,person,01
4,chandler,"hey, look, we're on that tv thing!",0104,The One With George Stephanopoulos,person,01
4,chandler,(to the receptionist)'scuse me.,0104,The One With George Stephanopoulos,person,01
4,receptionist,"(holds up her handshe is on thephone) it says to call this number if you're not completely satisfied with this candy bar.well, i'm not completely satisfied.",0104,The One With George Stephanopoulos,person,01
4,chandler,"listen, it's kind of an emergency. well, iguess you know that, or we'd be in the predicament room. (the receptionist glares at him.)",0104,The One With George Stephanopoulos,person,01
4,receptionist,"(on phone) hold on. (to chandler) fillthese out, sit over there. (tosses him some forms.)",0104,The One With George Stephanopoulos,person,01
4,ross,"(jumping to his feet) look, i don't wanna makeany trouble, okay, but i'm in a lot of pain here, alright? my face is dented.",0104,The One With George Stephanopoulos,person,01
4,receptionist,"well, you'll have to wait your turn.",0104,The One With George Stephanopoulos,person,01
4,joey,"well, how long do you think it'll be?",0104,The One With George Stephanopoulos,person,01
4,receptionist,(sarcastic) any minute now.,0104,The One With George Stephanopoulos,person,01
4,ross,"hey, this- (she gives him a look and the guysback off) heyy...",0104,The One With George Stephanopoulos,person,01
4,rachel,"i'm so sorry, you guys. i didn't mean tobring you down.",0104,The One With George Stephanopoulos,person,01
4,monica,"no, you were right. i don't have a plan.(there's a knock on the door.)",0104,The One With George Stephanopoulos,person,01
4,pizza guy,(yelling from outside) pizzaguy!,0104,The One With George Stephanopoulos,person,01
4,rachel,thank god. food. (she goes to answer thedoor.),0104,The One With George Stephanopoulos,person,01
4,monica,phoebe?,0104,The One With George Stephanopoulos,person,01
4,phoebe,what?,0104,The One With George Stephanopoulos,person,01
4,monica,do you have a plan?,0104,The One With George Stephanopoulos,person,01
4,phoebe,i don't even have a 'pl'.,0104,The One With George Stephanopoulos,person,01
4,pizza guy,"hi, one, uh, mushroom, greenpepper and onion?",0104,The One With George Stephanopoulos,person,01
4,rachel,"(miserably) no, no, that's not what weordered... we ordered a fat-free crust with extra cheese.",0104,The One With George Stephanopoulos,person,01
4,pizza guy,"wait, you're not'g.stephanopoulos?' man, my dad's gonna kill me!",0104,The One With George Stephanopoulos,person,01
4,monica,(leaping off of the couch and runs up) wait!did you say 'g.stephanopoulos?',0104,The One With George Stephanopoulos,person,01
4,pizza guy,"yeah. this one goes across thestreet, i must have given him yours. oh, bonehead, bonehead!",0104,The One With George Stephanopoulos,person,01
4,monica,"wait, was this a-a small mediterranean guywith curiously intelligent good looks?",0104,The One With George Stephanopoulos,person,01
4,pizza guy,"yeah, that sounds about right.",0104,The One With George Stephanopoulos,person,01
